station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
JUN;01.06.2001 00:00;-5.9;-0.5;-3.3;-1.8;-1.9;-2.2;29;3.3;0;-0.8;17;0;6.7;659.8;-14.7;-1;0;700.1;5.7;108;;0;;;286;98;11249;110;0;460.1
JUN;01.07.2001 00:00;-2.5;3.1;-0.1;-0.5;-0.4;-0.3;24;4.7;0;0;3;0;12;662;-8.3;-0.9;0;621.7;5.5;108;;0;;;261;96;10282;95;0;373.7
JUN;01.08.2001 00:00;-0.9;4.1;1.4;0.8;0.8;0.6;16;4.5;0;-0.2;3;0;11.5;664.4;-8.5;1.2;0;577.2;5.8;121;;0;;;252;106;12959;118;0;329.2
JUN;01.09.2001 00:00;-8.7;-3.6;-6.5;-4.1;-4;-4.1;30;3;0;-0.6;26;0;2.6;655.3;-13.7;-4.8;0;793.6;6.1;109;;0;;;167;86;5696;54;0;553.6
JUN;01.10.2001 00:00;-4.6;0.5;-2.1;2.8;2.8;2.7;28;3;0;0.2;14;0;6.6;662.3;-10.2;5.1;0;685.5;7.1;109;;0;;;148;115;11551;133;0;437.5
JUN;01.11.2001 00:00;-12.8;-6.9;-9.8;-0.6;-1;-0.4;30;1.8;0;-0.2;27;0;3.1;654;-23;1.6;0;894.4;7.1;93;;0;;;85;108;7399;116;0;654.4
JUN;01.12.2001 00:00;-17.2;-10.6;-14;-2.3;-2.7;-1.9;31;1.4;0;-0.2;31;0;-3.2;650.3;-30.7;-0.9;0;1054.9;6.9;87;;0;;;69;116;7721;128;0;806.9
JUN;01.01.2002 00:00;-13.2;-7.3;-10.4;2.1;2.3;2.2;31;1.2;0;-0.2;31;0;-2.2;657;-22.6;6.4;0;941.2;6.5;84;;0;;;87;118;9983;142;0;693.2
JUN;01.02.2002 00:00;-14.2;-8.5;-11.6;1.7;2.1;1.7;28;1.9;0;0.5;27;0;0.8;651.3;-24.2;2;0;884.2;8.1;108;;0;;;91;79;4260;58;0;660.2
JUN;01.03.2002 00:00;-13.3;-7.7;-10.8;0.8;1.1;0.9;31;1.9;0;0.2;31;0;-2.9;652.7;-21.8;2.1;0;954.2;7.4;101;;0;;;192;106;11993;124;0;706.2
JUN;01.04.2002 00:00;-13;-7.2;-10.3;-0.9;-1;-0.9;30;2.1;0;-0.1;30;0;-0.8;650.8;-19.8;-0.8;0;909.3;6;92;;0;;;255;106;10310;108;0;669.3
JUN;01.05.2002 00:00;-8.2;-2.3;-5.5;-0.3;-0.4;-0.2;31;3;0;-0.2;22;0;3.3;655.2;-14.6;-1.2;0;789.5;6.9;115;;0;;;257;95;9801;107;0;541.5
JUN;01.06.2002 00:00;-2.5;3.2;-0.1;1.4;1.5;1.5;19;4.4;0;0.3;9;0;11.8;662.7;-10.2;1.9;0;602;5.4;102;;0;;;306;105;12605;124;0;362
JUN;01.07.2002 00:00;-2.5;3.2;-0.1;-0.5;-0.4;-0.2;27;4.5;0;-0.2;6;0;8.9;661.3;-8.2;-1.6;0;624.1;6.2;122;;0;;;272;100;11042;102;0;376.1
JUN;01.08.2002 00:00;-2.7;2.6;-0.6;-1.2;-1;-0.9;29;4.6;0;-0.1;5;0;6.7;660.8;-6;-2.4;0;639.8;4.8;100;;0;;;228;95;9440;86;0;391.8
JUN;01.09.2002 00:00;-5.7;-0.8;-3.7;-1.3;-1;-1.3;30;3.4;0;-0.2;16;0;6.1;658.5;-14.4;-1.6;0;710;5.1;91;;0;;;199;102;9399;90;0;470
JUN;01.10.2002 00:00;-8.5;-2.7;-5.5;-0.6;-1.1;-0.5;31;2.5;0;-0.3;25;0;3.6;655.6;-16.4;-1.6;0;789.7;6.6;102;;0;;;119;92;8107;93;0;541.7
JUN;01.11.2002 00:00;-12.3;-7.1;-9.7;-0.5;-0.5;-0.6;30;2.3;0;0.3;30;0;-1.2;649.2;-20.4;-3.2;0;889.6;10.1;133;;0;;;59;75;3135;49;0;649.6
JUN;01.12.2002 00:00;-13.2;-8;-10.7;1;1.3;0.7;31;1.8;0;0.2;31;0;-2;650.6;-18.5;-0.6;0;952.9;6.4;81;;0;;;58;97;5057;84;0;704.9
JUN;01.01.2003 00:00;-17.4;-11.1;-14.1;-1.6;-1.9;-1.6;31;1.3;0;-0.1;31;0;-3.4;646.6;-28.4;-4;0;1058.6;6.9;90;;0;;;69;94;6108;87;0;810.6
JUN;01.02.2003 00:00;-18.8;-12.9;-16;-2.7;-2.5;-2.7;28;0.9;0;-0.5;28;0;-7.4;647.9;-27.3;-1.4;0;1007.3;6.7;89;;0;;;145;126;10725;146;0;783.3
JUN;01.03.2003 00:00;-12.4;-6.2;-9.5;2.1;2;2.4;31;1.4;0;-0.3;30;0;1.9;656.2;-19.5;5.6;0;913.4;5.6;77;;0;;;224;124;14773;153;0;665.4
JUN;01.04.2003 00:00;-12.9;-6.2;-9.6;-0.2;-0.9;0.1;30;1.7;0;-0.5;26;0;1.3;652;-24.4;0.4;0;889;6.4;98;;0;;;259;108;12367;129;0;649
JUN;01.05.2003 00:00;-6.9;-0.8;-4.1;1.1;0.9;1.3;31;3.5;0;0.3;17;0;5.5;659.5;-16.5;3.1;0;748.3;6.8;113;;0;;;262;96;9364;102;0;500.3
JUN;01.06.2003 00:00;-0.1;5.9;2.2;3.7;3.9;4.2;17;5.2;0;1.1;0;0;10.6;665.2;-3;4.4;0;534.1;5.2;98;;0;;;316;109;13420;132;0;294.1
JUN;01.07.2003 00:00;-1.3;4;1;0.6;0.8;0.6;20;4.7;0;0;5;0;9.1;663.7;-6.3;0.8;0;588.5;4.7;92;;0;;;279;102;11818;109;0;340.5
JUN;01.08.2003 00:00;1.2;6;3;2.4;2.9;2.5;10;5.4;0;0.7;2;0;12;666.8;-8.1;3.6;0;526.3;4;83;;0;;;250;105;14018;127;0;278.3
JUN;01.09.2003 00:00;-4.3;0.5;-1.7;0.7;0.4;0;25;3.1;0;-0.5;15;0;8.1;662.3;-10.5;2.2;0;650.8;5.6;100;;0;;;220;113;13198;126;0;410.8
JUN;01.10.2003 00:00;-10.4;-4.9;-7.3;-2.4;-3;-2.7;31;2;0;-0.8;24;0;4.2;651.6;-20.1;-5.6;0;846.2;7.4;114;;0;;;128;99;9007;104;0;598.2
JUN;01.11.2003 00:00;-9.4;-5.1;-7.1;2.1;2.4;1.4;30;2.3;0;0.3;28;0;3.7;655;-16.9;2.6;0;812;8.7;114;;0;;;77;98;6619;104;0;572
JUN;01.12.2003 00:00;-14.2;-8.8;-11.2;0.5;0.3;-0.1;31;1.7;0;0.1;31;0;-3.6;651.7;-27.6;0.5;0;968.3;11.2;142;;0;;;55;92;6250;103;0;720.3
JUN;01.01.2004 00:00;-17.6;-11.1;-14.5;-2;-2.1;-1.6;31;1.6;0;0.2;31;0;-3.7;644.5;-26.8;-6.1;0;1069.3;9;117;;0;;;57;77;3164;45;0;821.3
JUN;01.02.2004 00:00;-15.9;-10.1;-13;0.3;0.4;0.1;29;1.3;0;-0.1;29;0;-0.1;650.7;-27.6;1.4;0;956.6;8.3;111;;0;;;120;104;8560;116;0;724.6
JUN;01.03.2004 00:00;-15.4;-9.9;-12.6;-1;-1;-1.3;31;1.5;0;-0.2;30;0;1.2;651.6;-24.1;1;0;1011.1;6.7;92;;0;;;195;108;9616;99;0;763.1
JUN;01.04.2004 00:00;-12.4;-6.3;-9.9;-0.5;-0.4;0;30;2.2;0;0;27;0;1.9;649.8;-19.9;-1.8;0;895.6;6.8;105;;0;;;228;95;8690;91;0;655.6
JUN;01.05.2004 00:00;-9.5;-3.6;-6.9;-1.7;-1.7;-1.5;31;2.6;0;-0.6;28;0;2.6;653.9;-15.7;-2.5;0;833.6;4.4;73;;0;;;291;107;11359;124;0;585.6
JUN;01.06.2004 00:00;-5.2;0.3;-2.6;-1.1;-1.2;-1.4;30;3.8;0;-0.3;14;0;6.9;661.2;-10;0.4;0;677.2;4.4;83;;0;;;284;98;10066;99;0;437.2
JUN;01.07.2004 00:00;-3.1;1.9;-0.7;-1.1;-1;-1.5;25;4.6;0;-0.1;8;0;7.1;662.5;-10.1;-0.4;0;640.5;4.2;82;;0;;;253;93;9968;92;0;392.5
JUN;01.08.2004 00:00;-2.3;2.9;0.1;-0.5;-0.6;-0.6;24;5;0;0.3;5;0;8.8;661.7;-7.4;-1.5;0;617.3;4.4;92;;0;;;223;93;9482;86;0;369.3
JUN;01.09.2004 00:00;-3.7;1.8;-1.3;1.1;1;1.3;27;3.5;0;-0.1;12;0;8.2;663.1;-13.7;3;0;637.9;5.6;100;;0;;;209;107;11448;109;0;397.9
JUN;01.10.2004 00:00;-6.7;-2.5;-4.5;0.4;0.7;-0.3;31;3.4;0;0.6;26;0;3.5;655.8;-16.2;-1.4;0;759.3;6.1;94;;0;;;111;86;5889;68;0;511.3
JUN;01.11.2004 00:00;-13.2;-7.7;-10.3;-1.1;-1.4;-1.2;30;2;0;0;30;0;-2.8;653.5;-23.1;1.1;0;910.4;9.2;121;;0;;;78;99;6481;102;0;670.4
JUN;01.12.2004 00:00;-13.9;-7.9;-11;0.7;0.6;0.8;31;1.5;0;-0.1;30;0;0.4;652.1;-23.2;0.9;0;960.3;7.5;95;;0;;;67;112;7939;131;0;712.3
JUN;01.01.2005 00:00;-17.5;-10.8;-13.8;-1.3;-2;-1.3;31;1.1;0;-0.3;31;0;-0.5;652.1;-30.1;1.5;0;1049.1;7.8;101;;0;;;81;110;8893;127;0;801.1
JUN;01.02.2005 00:00;-20.9;-15.8;-18.4;-5.1;-4.6;-5.6;28;1.1;0;-0.3;28;0;-0.8;643.6;-27.9;-5.7;0;1076.4;6;80;;0;;;124;108;7673;104;0;852.4
JUN;01.03.2005 00:00;-14.6;-9.5;-12.2;-0.6;-0.2;-0.9;31;1.7;0;0;30;0;2.2;650.2;-27.4;-0.4;0;999;5.7;78;;0;;;216;119;12403;128;0;751
JUN;01.04.2005 00:00;-12;-6;-9.3;0.1;0;0.3;30;2.3;0;0.1;29;0;2.3;651.4;-18.3;-0.2;0;878.2;6.3;97;;0;;;239;100;9585;100;0;638.2
JUN;01.05.2005 00:00;-7.9;-1.7;-4.9;0.3;-0.1;0.4;30;3.3;0;0.1;21;0;8.1;657.9;-16.6;1.5;0;772.8;5.4;90;;0;;;287;106;11516;126;0;524.8
JUN;01.06.2005 00:00;-3.5;2.2;-1;0.5;0.5;0.5;21;4.2;0;0.1;11;0;11;662.9;-12.8;2.1;0;630.1;4.6;87;;0;;;312;107;13463;132;0;390.1
JUN;01.07.2005 00:00;-3;2.6;-0.5;-0.9;-0.9;-0.8;23;5;0;0.3;11;0;11.9;662.1;-8.7;-0.8;0;635;5.4;106;;0;;;251;92;8855;82;0;387
JUN;01.08.2005 00:00;-4.1;1.4;-1.6;-2.2;-2.4;-2.1;28;4.3;0;-0.4;10;0;8.2;661.1;-11.2;-2.1;0;668.5;5.2;108;;0;;;240;101;10966;100;0;420.5
JUN;01.09.2005 00:00;-4;1.2;-1.7;0.7;0.7;0.7;28;4.2;0;0.6;8;0;7.1;661.5;-11.9;1.4;0;651.4;5.4;96;;0;;;205;105;10462;100;0;411.4
JUN;01.10.2005 00:00;-5;0.2;-2.6;2.3;2.4;2.4;30;2.7;0;-0.1;13;0;5.6;660.9;-11.8;3.7;0;701.9;4.6;71;;0;;;139;108;10917;126;0;453.9
JUN;01.11.2005 00:00;-13.5;-8.5;-11;-1.8;-1.7;-2;30;1.9;0;-0.1;28;0;0.1;651.6;-23.5;-0.8;0;929.6;5.4;71;;0;;;92;117;8618;135;0;689.6
JUN;01.12.2005 00:00;-17.4;-11.4;-14.6;-2.9;-2.9;-2.7;31;1.4;0;-0.2;31;0;-5.2;647.3;-29.7;-3.9;0;1073.2;8.3;105;;0;;;62;104;6778;112;0;825.2
JUN;01.01.2006 00:00;-16.8;-10.8;-13.5;-1;-1.3;-1.3;31;1.2;0;-0.2;31;0;-2;651.5;-26.6;0.9;0;1039.7;8;104;;0;;;86;117;10150;145;0;791.7
JUN;01.02.2006 00:00;-17.4;-11.7;-14.7;-1.4;-1.1;-1.5;28;1.4;0;0;28;0;-1.4;645.2;-23.5;-4.1;0;970.6;8.1;108;;0;;;112;97;6580;90;0;746.6
JUN;01.03.2006 00:00;-16.7;-9.2;-13.4;-1.8;-2.3;-0.6;31;1.9;0;0.2;31;0;-1.7;645.1;-30.2;-5.5;0;1034.7;7;96;;0;;;172;95;7579;78;0;786.7
JUN;01.04.2006 00:00;-12.4;-6.6;-9.5;-0.1;-0.4;-0.3;30;2.4;0;0.2;30;0;-1.6;651.8;-19.7;0.2;0;886.5;5.6;86;;0;;;247;103;9495;99;0;646.5
JUN;01.05.2006 00:00;-8.2;-3.1;-5.6;-0.4;-0.4;-1;31;3.5;0;0.3;27;0;2.1;657.4;-15.8;1;0;794.6;6.7;112;;0;;;229;84;6667;73;0;546.6
JUN;01.06.2006 00:00;-3.5;2.6;-1;0.5;0.5;0.9;24;4.1;0;0;8;0;9.7;663.4;-16.3;2.6;0;628.6;4.9;92;;0;;;303;104;11907;117;0;388.6
JUN;01.07.2006 00:00;1;6;2.8;2.4;3.1;2.6;8;5.6;0;0.9;1;0;9.7;667.4;-2.5;4.5;0;531.9;4.2;82;;0;;;296;109;14418;133;0;283.9
JUN;01.08.2006 00:00;-6.1;-0.9;-3.4;-4;-4.4;-4.4;31;4;0;-0.7;19;0;2.8;657.5;-11.6;-5.7;0;726.2;5;104;;0;;;217;91;6498;59;0;478.2
JUN;01.09.2006 00:00;-1.9;2.5;0.1;2.5;2.8;2;23;4.4;0;0.8;7;0;8.5;662.4;-6.8;2.3;0;598.1;7.2;129;;0;;;198;102;11142;106;0;358.1
JUN;01.10.2006 00:00;-4.7;0.2;-2.3;2.6;2.7;2.4;30;3.3;0;0.5;11;0;5.9;659.6;-11.4;2.4;0;692.6;5.4;83;;0;;;127;99;8954;103;0;444.6
JUN;01.11.2006 00:00;-10.9;-4.8;-7.9;1.3;0.9;1.7;30;2.2;0;0.2;28;0;1.5;657.1;-20.9;4.7;0;837.5;6.7;88;;0;;;77;98;6928;109;0;597.5
JUN;01.12.2006 00:00;-11.6;-6.5;-9.3;2.4;2.9;2.2;31;1.5;0;-0.1;31;0;-0.2;658.1;-18.3;6.9;0;908.2;7.3;92;;0;;;67;112;8870;147;0;660.2
JUN;01.01.2007 00:00;-13.5;-7.6;-10.6;1.9;2;1.9;31;2;0;0.6;31;0;-0.4;654.5;-25.1;3.9;0;947.8;6.6;86;;0;;;64;87;5738;82;0;699.8
JUN;01.02.2007 00:00;-13.5;-7;-10.3;3;2.8;3.2;28;1.7;0;0.3;27;0;0.3;649.4;-17.7;0.1;0;849.4;5.4;72;;0;;;107;93;6913;94;0;625.4
JUN;01.03.2007 00:00;-15;-9.6;-12.5;-0.9;-0.6;-1;31;1.6;0;-0.1;31;0;-3.8;649.6;-23.2;-1;0;1006.4;7;96;;0;;;187;103;10025;104;0;758.4
JUN;01.04.2007 00:00;-8.1;-2.1;-5.7;3.7;3.9;4.2;30;2.7;0;0.5;19;0;4.1;658.5;-14.8;6.9;0;772.1;5.3;82;;0;;;282;117;14751;154;0;532.1
JUN;01.05.2007 00:00;-7.6;-1.7;-4.9;0.3;0.2;0.4;31;3.5;0;0.3;23;0;6.9;655.3;-14.1;-1.1;0;773.2;7.2;120;;0;;;253;93;8112;89;0;525.2
JUN;01.06.2007 00:00;-4.1;2.4;-1.4;0.1;-0.1;0.7;29;4.6;0;0.5;5;0;7;659;-9.9;-1.8;0;643.4;4.6;87;;0;;;290;100;10067;99;0;403.4
JUN;01.07.2007 00:00;-3.5;1.9;-1;-1.4;-1.4;-1.5;25;4.6;0;-0.1;11;0;8.7;661.4;-10.5;-1.5;0;650.8;6.3;124;;0;;;255;94;9462;87;0;402.8
JUN;01.08.2007 00:00;-2.6;2.9;-0.2;-0.8;-0.9;-0.6;24;4.7;0;0;4;0;8.7;661;-7.7;-2.2;0;627.7;5.7;119;;0;;;238;100;10640;97;0;379.7
JUN;01.09.2007 00:00;-6.7;-1.1;-4.1;-1.7;-2;-1.6;30;3;0;-0.6;17;0;6;660;-13.5;-0.1;0;723.1;6;107;;0;;;220;113;12282;117;0;483.1
JUN;01.10.2007 00:00;-7.5;-1.2;-4.5;0.4;-0.1;1;30;2.3;0;-0.5;15;0;5.7;659.4;-21.7;2.2;0;758.5;5;77;;0;;;147;114;10646;123;0;510.5
JUN;01.11.2007 00:00;-12.9;-7.2;-10.2;-1;-1.1;-0.7;30;1.9;0;-0.1;26;0;3.7;652.5;-24.4;0.1;0;905.3;8.4;111;;0;;;80;102;6435;101;0;665.3
JUN;01.12.2007 00:00;-15.4;-9.1;-12.6;-0.9;-0.9;-0.4;31;1.4;0;-0.2;31;0;-0.1;653.6;-20.5;2.4;0;1011.6;8.3;105;;0;;;65;109;8070;133;0;763.6
JUN;01.01.2008 00:00;-13.6;-7;-10.3;2.2;1.9;2.5;31;1.6;0;0.2;30;0;1.3;654.6;-19.7;4;0;938.7;8.5;110;;0;;;73;99;6822;97;0;690.7
JUN;01.02.2008 00:00;-12;-6.5;-9.5;3.8;4.3;3.7;29;1.6;0;0.2;28;0;0.5;658;-19.8;8.7;0;856;6;80;;0;;;133;116;10309;140;0;624
JUN;01.03.2008 00:00;-17;-11.3;-14.1;-2.5;-2.6;-2.7;31;1.7;0;0;31;0;-3.3;643.7;-25.1;-6.9;0;1058;9.1;125;;0;;;173;95;7146;74;0;810
JUN;01.04.2008 00:00;-13.6;-8.5;-11.1;-1.7;-1.6;-2.2;30;2.1;0;-0.1;30;0;-2;648.2;-24.4;-3.4;0;933.9;7.1;109;;0;;;229;95;6727;70;0;693.9
JUN;01.05.2008 00:00;-6.7;-1;-4.5;0.7;1.1;1.1;31;3.6;0;0.4;20;0;4.8;656.1;-14.1;-0.3;0;759.5;6.8;113;;0;;;275;101;9000;98;0;511.5
JUN;01.06.2008 00:00;-3.2;3.2;-0.7;0.8;0.8;1.5;25;4.6;0;0.5;7;0;10.1;660.9;-10.8;0.1;0;621.3;4;75;;0;;;301;104;9964;98;0;381.3
JUN;01.07.2008 00:00;-2.8;2.7;-0.2;-0.6;-0.7;-0.7;28;4.5;0;-0.2;7;0;8.8;662.1;-8.6;-0.8;0;626.4;4.6;90;;0;;;262;96;10576;97;0;378.4
JUN;01.08.2008 00:00;-2.2;3.6;0.6;0;-0.5;0.1;25;4.4;0;-0.3;5;0;9.6;662.1;-8;-1.1;0;600.9;4.2;88;;0;;;247;103;12615;115;0;352.9
JUN;01.09.2008 00:00;-6;-0.8;-3.5;-1.1;-1.3;-1.3;27;3.1;0;-0.5;16;0;5.4;658.5;-14;-1.6;0;704.6;4.9;88;;0;;;196;101;11351;108;0;464.6
JUN;01.10.2008 00:00;-7;-1.7;-4.5;0.4;0.4;0.5;31;2.9;0;0.1;20;0;3.3;658.1;-16.4;0.9;0;758.5;5.3;82;;0;;;129;100;8263;95;0;510.5
JUN;01.11.2008 00:00;-13.4;-8.2;-10.9;-1.7;-1.6;-1.7;30;2.2;0;0.2;30;0;-0.7;650.4;-24.2;-2;0;925.9;8.5;112;;0;;;74;94;5391;85;0;685.9
JUN;01.12.2008 00:00;-15.7;-11.2;-13.4;-1.7;-1.2;-2.5;31;1.6;0;0;31;0;-5;649.1;-21.6;-2.1;0;1033.9;9.1;115;;0;;;54;91;4454;74;0;785.9
JUN;01.01.2009 00:00;-17.1;-10.6;-13.9;-1.4;-1.6;-1.1;31;1.2;0;-0.2;31;0;-2;646;-22.8;-4.6;0;1050.9;5.3;69;;0;;;81;110;8561;122;0;802.9
JUN;01.02.2009 00:00;-18.7;-13.2;-16.1;-2.8;-2.4;-3;28;1.4;0;0;28;0;-0.8;644.6;-26.5;-4.7;0;1010.4;8.5;113;;0;;;107;93;4996;68;0;786.4
JUN;01.03.2009 00:00;-15.6;-9.8;-12.8;-1.2;-1.2;-1.2;31;1.5;0;-0.2;31;0;-2.3;648.1;-23.1;-2.5;0;1016;9.4;129;;0;;;172;95;7368;76;0;768
JUN;01.04.2009 00:00;-11.3;-5.6;-8.9;0.5;0.7;0.7;30;2.6;0;0.4;30;0;-1.6;652.4;-15.4;0.8;0;866;7.8;120;;0;;;235;98;7491;78;0;626
JUN;01.05.2009 00:00;-5.9;-1.2;-3.7;1.5;1.9;0.9;28;3.5;0;0.3;21;0;6.4;660.6;-12.8;4.2;0;733.2;6.1;102;;0;;;267;98;9644;105;0;485.2
JUN;01.06.2009 00:00;-4.9;0.4;-2.5;-1;-0.9;-1.3;30;4;0;-0.1;14;0;6.4;659.5;-10.6;-1.3;0;676.1;5.9;111;;0;;;290;100;8856;87;0;436.1
JUN;01.07.2009 00:00;-2.6;3.3;0.2;-0.2;-0.5;-0.1;21;4.5;0;-0.2;7;0;10.2;663;-9.4;0.1;0;614.2;5.1;100;;0;;;259;95;9653;89;0;366.2
JUN;01.08.2009 00:00;-0.2;5.4;2.1;1.5;1.5;1.9;15;4.7;0;0;0;0;9.5;665.2;-4.7;2;0;556.3;4;83;;0;;;259;108;13521;123;0;308.3
JUN;01.09.2009 00:00;-3.6;2.2;-1.2;1.2;1.1;1.7;30;3.8;0;0.2;6;0;7.3;662.4;-11.1;2.3;0;634.6;4.5;80;;0;;;208;107;12528;120;0;394.6
JUN;01.10.2009 00:00;-8.6;-3.6;-6.1;-1.2;-1.2;-1.4;31;2.6;0;-0.2;25;0;3.6;656.7;-18.7;-0.5;0;809.3;7.2;111;;0;;;131;102;9461;109;0;561.3
JUN;01.11.2009 00:00;-11.1;-5.2;-8.4;0.8;0.7;1.3;30;2.1;0;0.1;25;0;1.6;651.2;-17;-1.2;0;851.3;6.3;83;;0;;;68;86;4725;74;0;611.3
JUN;01.12.2009 00:00;-17.9;-11.6;-14.7;-3;-3.4;-2.9;31;1.5;0;-0.1;31;0;-5.3;642.4;-29.8;-8.8;0;1075.5;7.2;91;;0;;;56;94;3895;64;0;827.5
JUN;01.01.2010 00:00;-18.4;-12.7;-15.7;-3.2;-2.9;-3.2;31;1.1;0;-0.3;31;0;-6.4;643.2;-29;-7.4;0;1105.4;6.6;86;;0;;;75;102;6523;93;0;857.4
JUN;01.02.2010 00:00;-18.5;-11.9;-15.2;-1.9;-2.2;-1.7;28;1.3;0;-0.1;28;0;-5.6;639.5;-26.5;-9.8;0;987;6.3;84;;0;;;114;99;6632;90;0;763
JUN;01.03.2010 00:00;-16.2;-10.9;-13.5;-1.9;-1.8;-2.3;31;1.5;0;-0.2;30;0;0.7;648.9;-26.6;-1.7;0;1039.4;7.9;108;;0;;;167;92;7452;77;0;791.4
JUN;01.04.2010 00:00;-12.2;-5.5;-9.4;0;-0.2;0.8;30;2;0;-0.2;27;0;4.9;654;-21;2.4;0;883.2;4.6;71;;0;;;272;113;12228;128;0;643.2
JUN;01.05.2010 00:00;-8.9;-3.8;-6.6;-1.4;-1.1;-1.7;31;3.2;0;0;28;0;2.7;652.7;-14.3;-3.7;0;825.1;6;100;;0;;;269;99;5419;59;0;577.1
JUN;01.06.2010 00:00;-3.7;2;-1.3;0.2;0.3;0.3;29;4.5;0;0.4;7;0;9.1;658.8;-11.4;-2;0;637.8;6.4;121;;0;;;291;100;9815;96;0;397.8
JUN;01.07.2010 00:00;-1;4.9;1.5;1.1;1.1;1.5;14;5.1;0;0.4;7;0;11;664.5;-7.5;1.6;0;572.5;5;98;;0;;;273;100;10951;101;0;324.5
JUN;01.08.2010 00:00;-3.1;2.3;-0.8;-1.4;-1.4;-1.2;24;4.5;0;-0.2;11;0;9.1;661.1;-12.2;-2.1;0;644.8;5.4;113;;0;;;224;94;8270;75;0;396.8
JUN;01.09.2010 00:00;-5.8;-0.6;-3.3;-0.9;-1.1;-1.1;30;3.2;0;-0.4;15;0;4.8;658;-12.7;-2.1;0;699.8;5.8;104;;0;;;207;106;10504;100;0;459.8
JUN;01.10.2010 00:00;-7.9;-2.1;-5.3;-0.4;-0.5;0.1;30;2.5;0;-0.3;19;0;5.1;654.1;-17.7;-3.1;0;785.7;6.7;103;;0;;;141;109;9276;107;0;537.7
JUN;01.11.2010 00:00;-13.7;-8.8;-11.5;-2.3;-1.9;-2.3;30;2;0;0;28;0;0.9;645.2;-25.5;-7.2;0;943.7;7.6;100;;0;;;79;100;4431;70;0;703.7
JUN;01.12.2010 00:00;-18;-11.8;-15.2;-3.5;-3.5;-3.1;31;1.6;0;0;31;0;-3.1;643.4;-28.1;-7.8;0;1090.9;7.7;97;;0;;;56;94;4134;68;0;842.9
JUN;01.01.2011 00:00;-15.5;-10.1;-12.9;-0.4;0;-0.6;31;1.4;0;0;30;0;0.7;650;-25.5;-0.6;0;1020.8;6.2;81;;0;;;83;113;8714;124;0;772.8
JUN;01.02.2011 00:00;-14.3;-9.3;-11.9;1.4;2;0.9;28;1.3;0;-0.1;28;0;-0.6;651.1;-22.5;1.8;0;894.2;7.2;96;;0;;;122;106;7626;104;0;670.2
JUN;01.03.2011 00:00;-12.9;-7.3;-10.4;1.2;1.5;1.3;31;1.7;0;0;31;0;-0.4;654;-17.9;3.4;0;942;7.1;97;;0;;;194;107;11489;119;0;694
JUN;01.04.2011 00:00;-9.9;-2.9;-6.8;2.6;2.1;3.4;30;2.2;0;0;24;0;3.3;656.6;-19.9;5;0;803;5.5;85;;0;;;279;116;14115;147;0;563
JUN;01.05.2011 00:00;-7.2;-0.3;-4.2;1;0.6;1.8;31;3.3;0;0.1;19;0;8.2;660;-15.4;3.6;0;748.7;4.5;75;;0;;;284;104;11128;122;0;500.7
JUN;01.06.2011 00:00;-4.2;1.7;-1.5;0;-0.2;0;28;4.5;0;0.4;8;0;9.6;660.8;-10.3;0;0;643.7;5.7;108;;0;;;271;93;7430;73;0;403.7
JUN;01.07.2011 00:00;-4.5;1.3;-2;-2.4;-2.4;-2.1;29;4.2;0;-0.5;10;0;8;658.4;-12.3;-4.5;0;681.1;4.9;96;;0;;;271;99;9121;84;0;433.1
JUN;01.08.2011 00:00;-1.1;4.4;1.4;0.8;0.6;0.9;17;4.7;0;0;3;0;11.6;663.6;-8.6;0.4;0;577.9;5.3;110;;0;;;236;99;11459;104;0;329.9
JUN;01.09.2011 00:00;-2.3;3.3;0.3;2.7;2.4;2.8;25;3.8;0;0.2;2;0;8.8;663.4;-13.1;3.3;0;589.8;4.6;82;;0;;;205;105;13400;128;0;349.8
JUN;01.10.2011 00:00;-6.1;-0.8;-3.7;1.2;1.3;1.4;26;2.2;0;-0.6;16;0;6.6;660.2;-17.2;3;0;735.2;6.3;97;;0;;;147;114;12397;143;0;487.2
JUN;01.11.2011 00:00;-7.4;-2.4;-5.3;3.9;4.4;4.1;30;1.8;0;-0.2;25;0;1.5;658.6;-9.9;6.2;0;758.5;6.1;80;;0;;;92;117;10440;164;0;518.5
JUN;01.12.2011 00:00;-15.6;-9.2;-12.4;-0.7;-1.1;-0.5;31;1.8;0;0.2;31;0;-0.8;651;-24.7;-0.2;0;1004.5;9.6;122;;0;;;43;72;3279;54;0;756.5
JUN;01.01.2012 00:00;-15.7;-10.6;-13.1;-0.6;-0.2;-1.1;31;1.6;0;0.2;31;0;-4;652.2;-23.6;1.6;0;1027.3;10.3;134;;0;;;62;84;5165;74;0;779.3
JUN;01.02.2012 00:00;-19.1;-13;-15.9;-2.6;-2.8;-2.8;29;1.2;0;-0.2;28;0;0.8;649.2;-28.7;-0.1;0;1040.8;7.4;99;;0;;;131;114;9722;132;0;808.8
